,entropy,true_labels,pred_labels,condition,is_prediction_correct
0,0.059159198508979965,7,7,Crossentropy-Quant,True
1,0.9654899972203378,4,4,Crossentropy-Quant,True
2,0.0477210742246545,0,0,Crossentropy-Quant,True
3,0.16117165363472627,0,0,Crossentropy-Quant,True
4,0.2588710849492335,0,0,Crossentropy-Quant,True
5,0.6049368958676172,3,3,Crossentropy-Quant,True
6,1.0866936481005713,2,0,Crossentropy-Quant,False
7,0.8255022108578813,2,2,Crossentropy-Quant,True
8,0.016443285721828748,9,9,Crossentropy-Quant,True
9,0.11842400337201889,7,7,Crossentropy-Quant,True
10,0.06486331344435989,8,8,Crossentropy-Quant,True
11,0.3139463861386703,3,5,Crossentropy-Quant,False
12,1.5115214606372818,7,3,Crossentropy-Quant,False
13,0.1376453189609657,4,4,Crossentropy-Quant,True
14,0.9568548282962384,8,0,Crossentropy-Quant,False
15,0.7452719724791376,1,8,Crossentropy-Quant,False
16,0.6326625568055745,3,3,Crossentropy-Quant,True
17,0.09896598475223294,2,2,Crossentropy-Quant,True
18,0.12103295573503085,8,8,Crossentropy-Quant,True
19,1.8880099403997048,0,0,Crossentropy-Quant,True
20,0.10909122875884125,1,1,Crossentropy-Quant,True
21,1.655553663175542,3,3,Crossentropy-Quant,True
22,0.41468617733156016,9,9,Crossentropy-Quant,True
23,0.05453753843419437,8,8,Crossentropy-Quant,True
24,0.23097726405238567,1,1,Crossentropy-Quant,True
25,0.10067183145781682,0,0,Crossentropy-Quant,True
26,0.03457512407359171,9,9,Crossentropy-Quant,True
27,0.0794662332396428,9,9,Crossentropy-Quant,True
28,0.656848208502534,0,0,Crossentropy-Quant,True
29,0.1156097127954463,5,5,Crossentropy-Quant,True
30,0.09579747192220886,2,2,Crossentropy-Quant,True
31,1.5087866135398587,0,4,Crossentropy-Quant,False
32,0.5142603342029419,6,6,Crossentropy-Quant,True
33,1.106040854036692,4,5,Crossentropy-Quant,False
34,1.6059176180354107,7,6,Crossentropy-Quant,False
35,1.4081264620524,4,4,Crossentropy-Quant,True
36,0.09205712183124871,9,9,Crossentropy-Quant,True
37,0.1720139808390886,1,1,Crossentropy-Quant,True
38,0.202386029989467,1,1,Crossentropy-Quant,True
39,0.19811917221914435,6,6,Crossentropy-Quant,True
40,0.30604685454886177,4,4,Crossentropy-Quant,True
41,0.357187203729331,7,7,Crossentropy-Quant,True
42,1.1499601277182898,6,5,Crossentropy-Quant,False
43,0.31119432067467034,7,7,Crossentropy-Quant,True
44,0.12337586117729508,7,7,Crossentropy-Quant,True
45,0.0804624626728941,8,8,Crossentropy-Quant,True
46,0.43048700561962544,2,2,Crossentropy-Quant,True
47,1.1211099834168692,5,3,Crossentropy-Quant,False
48,0.6618778484466348,9,9,Crossentropy-Quant,True
49,0.8385879864792036,0,0,Crossentropy-Quant,True
50,0.5324325986055091,1,1,Crossentropy-Quant,True
51,0.7752187747941784,3,5,Crossentropy-Quant,False
52,0.057822131984639126,6,6,Crossentropy-Quant,True
53,0.11638593839502935,1,1,Crossentropy-Quant,True
54,0.09730811032610916,4,4,Crossentropy-Quant,True
55,0.21950721806558843,7,7,Crossentropy-Quant,True
56,0.3103812140254917,5,5,Crossentropy-Quant,True
57,0.8554232554009162,5,5,Crossentropy-Quant,True
58,0.14603903203935137,8,8,Crossentropy-Quant,True
59,0.11715458192898612,2,2,Crossentropy-Quant,True
60,0.6852921657670682,9,9,Crossentropy-Quant,True
61,0.054769195660538936,9,9,Crossentropy-Quant,True
62,1.6423985560454737,4,4,Crossentropy-Quant,True
63,0.5087337584090241,7,7,Crossentropy-Quant,True
64,0.0996785919230753,1,1,Crossentropy-Quant,True
65,0.12744830042107602,7,7,Crossentropy-Quant,True
66,0.321786072943773,9,9,Crossentropy-Quant,True
67,0.10682624808895888,0,0,Crossentropy-Quant,True
68,0.19799005077548687,7,7,Crossentropy-Quant,True
69,1.0161403134882225,7,5,Crossentropy-Quant,False
70,1.305247548387021,4,4,Crossentropy-Quant,True
71,1.6586157399133823,3,3,Crossentropy-Quant,True
72,0.078040056966597,1,1,Crossentropy-Quant,True
73,0.09031031219578169,4,4,Crossentropy-Quant,True
74,0.06316145920552188,8,8,Crossentropy-Quant,True
75,0.23502751361419927,9,9,Crossentropy-Quant,True
76,0.042374442885298215,8,8,Crossentropy-Quant,True
77,0.020126922129865256,9,9,Crossentropy-Quant,True
78,0.0820200805321868,0,0,Crossentropy-Quant,True
79,0.408573511826683,9,9,Crossentropy-Quant,True
80,0.03558998459439411,6,6,Crossentropy-Quant,True
81,0.05925826834965167,2,2,Crossentropy-Quant,True
82,1.2089422800328014,4,4,Crossentropy-Quant,True
83,0.09015122396467289,2,2,Crossentropy-Quant,True
84,1.43033957020643,5,5,Crossentropy-Quant,True
85,0.3128762751514093,4,4,Crossentropy-Quant,True
86,0.09757739880969273,3,3,Crossentropy-Quant,True
87,0.21268469231035908,1,1,Crossentropy-Quant,True
88,0.09150663022486635,2,2,Crossentropy-Quant,True
89,0.18680971251799763,8,8,Crossentropy-Quant,True
90,1.0793902655580765,8,0,Crossentropy-Quant,False
91,0.06614001657695256,5,5,Crossentropy-Quant,True
92,1.1555076487789973,3,3,Crossentropy-Quant,True
93,0.09884188356107462,6,6,Crossentropy-Quant,True
