,entropy,true_labels,pred_labels,condition,is_prediction_correct
0,0.0687256315231216,3,3,Crossentropy,True
1,0.20690165919414896,7,7,Crossentropy,True
2,0.004053746305447712,8,8,Crossentropy,True
3,0.05577950790935768,1,1,Crossentropy,True
4,0.05889419691417949,9,9,Crossentropy,True
5,0.19907178790012875,9,9,Crossentropy,True
6,0.005272804860200282,5,5,Crossentropy,True
7,0.006670476785921789,8,8,Crossentropy,True
8,0.0018915186863217482,3,3,Crossentropy,True
9,0.014778058878833465,3,3,Crossentropy,True
10,0.009307359210994834,7,7,Crossentropy,True
11,0.054512937672552025,4,4,Crossentropy,True
12,0.0024164631976879834,3,3,Crossentropy,True
13,0.009625356757030211,7,7,Crossentropy,True
14,0.046540220119615935,1,1,Crossentropy,True
15,0.007004687303920323,9,9,Crossentropy,True
16,0.05742645978105899,6,6,Crossentropy,True
17,0.08101605285563139,9,9,Crossentropy,True
18,0.014084253247469163,2,2,Crossentropy,True
19,0.017457864320528368,6,6,Crossentropy,True
20,0.2159719702617226,0,0,Crossentropy,True
21,0.004337906468223495,1,1,Crossentropy,True
22,7.288777151411931e-05,5,5,Crossentropy,True
23,0.035047749615797756,2,2,Crossentropy,True
24,0.057288100972715,6,6,Crossentropy,True
25,0.002209367834780921,9,9,Crossentropy,True
26,0.10861263853632169,5,5,Crossentropy,True
27,0.0024457174537991675,0,0,Crossentropy,True
28,0.003537225472203911,4,4,Crossentropy,True
29,0.008515543826207058,9,9,Crossentropy,True
30,0.015130165444180867,9,9,Crossentropy,True
31,0.014320302626490722,4,4,Crossentropy,True
32,0.004077674124407154,8,8,Crossentropy,True
33,0.015791360268830316,6,6,Crossentropy,True
34,0.040781614675220595,4,4,Crossentropy,True
35,0.12763464940019204,9,9,Crossentropy,True
36,0.2228877044693875,5,5,Crossentropy,True
37,8.487932312232119e-05,4,4,Crossentropy,True
38,1.0027235044520575,6,5,Crossentropy,False
39,0.1363548446141959,2,2,Crossentropy,True
40,0.06535567006806209,9,9,Crossentropy,True
41,0.05255299183774047,2,2,Crossentropy,True
42,0.10654410125379017,1,1,Crossentropy,True
43,0.0004218211637057099,0,0,Crossentropy,True
44,0.00041885961044724413,0,0,Crossentropy,True
45,0.0004743935440289668,8,8,Crossentropy,True
46,0.005642599362007298,9,9,Crossentropy,True
47,0.007287366711085165,1,1,Crossentropy,True
48,0.5455091135698854,8,8,Crossentropy,True
49,0.0011818206904162455,5,5,Crossentropy,True
50,0.00961080401684293,9,9,Crossentropy,True
51,0.0017551645181305134,3,3,Crossentropy,True
52,0.026017137475860198,1,1,Crossentropy,True
53,0.0789000448360929,4,4,Crossentropy,True
54,0.04587423645164485,8,8,Crossentropy,True
55,0.04119727452915362,6,6,Crossentropy,True
56,0.011896904554264088,5,5,Crossentropy,True
57,0.014542449242215871,1,1,Crossentropy,True
58,0.0036402702430012954,7,7,Crossentropy,True
59,0.2939185524638148,3,3,Crossentropy,True
60,0.004866322052820784,1,1,Crossentropy,True
61,0.0033701862185343515,8,8,Crossentropy,True
62,0.0023585929302445477,7,7,Crossentropy,True
63,0.01375927759528818,6,6,Crossentropy,True
64,0.00495376254953168,9,9,Crossentropy,True
65,0.15533482276957616,0,0,Crossentropy,True
66,0.11374220077182721,2,2,Crossentropy,True
67,0.018152647583547794,7,7,Crossentropy,True
68,0.048396521144644385,1,1,Crossentropy,True
69,0.003954950434410708,7,7,Crossentropy,True
70,0.00028822255832509,5,5,Crossentropy,True
71,0.03560897259375305,2,2,Crossentropy,True
72,0.04809959854104042,1,1,Crossentropy,True
73,1.1754431180847953,0,6,Crossentropy,False
74,0.0009661598533056922,0,0,Crossentropy,True
75,,6,6,Crossentropy,True
