,entropy,true_labels,pred_labels,condition,is_prediction_correct
0,2.2296866515365483,3,3,DUQ-Quant,True
1,2.229191766068174,8,8,DUQ-Quant,True
2,2.2293287473279775,8,8,DUQ-Quant,True
3,2.2318537222585766,0,0,DUQ-Quant,True
4,2.229321195706154,6,6,DUQ-Quant,True
5,2.232153032148261,6,6,DUQ-Quant,True
6,2.2305266054795774,1,1,DUQ-Quant,True
7,2.229709373794092,6,6,DUQ-Quant,True
8,2.2318905454918077,3,3,DUQ-Quant,True
9,2.231197671855033,1,1,DUQ-Quant,True
10,2.229236145076481,0,0,DUQ-Quant,True
11,2.2293641070384274,9,9,DUQ-Quant,True
12,2.229345311235426,5,5,DUQ-Quant,True
13,2.2292901983572904,7,7,DUQ-Quant,True
14,2.229246562288825,9,9,DUQ-Quant,True
15,2.2312849088663222,8,8,DUQ-Quant,True
16,2.2301821980734564,5,5,DUQ-Quant,True
17,2.229462910725618,7,7,DUQ-Quant,True
18,2.22924450433943,8,8,DUQ-Quant,True
19,2.229195252586925,6,6,DUQ-Quant,True
20,2.2935610888598,7,7,DUQ-Quant,True
21,2.2299759015793583,0,0,DUQ-Quant,True
22,2.23413428606587,4,4,DUQ-Quant,True
23,2.229246562288825,9,9,DUQ-Quant,True
24,2.2295513040005748,5,5,DUQ-Quant,True
25,2.2301292672798665,2,2,DUQ-Quant,True
26,2.23309927974293,4,4,DUQ-Quant,True
27,2.229344558355197,0,0,DUQ-Quant,True
28,2.230106785008922,9,9,DUQ-Quant,True
29,2.229248659267123,6,6,DUQ-Quant,True
30,2.231800529516767,6,6,DUQ-Quant,True
31,2.229246606971055,5,5,DUQ-Quant,True
32,2.2908178572657425,4,2,DUQ-Quant,False
33,2.2294379849910646,5,5,DUQ-Quant,True
34,2.2292652638318304,9,9,DUQ-Quant,True
35,2.2323061664508015,2,2,DUQ-Quant,True
36,2.2301590346188838,4,4,DUQ-Quant,True
37,2.2328551383865034,1,1,DUQ-Quant,True
38,2.2293151816711267,9,9,DUQ-Quant,True
39,2.22921263057295,5,5,DUQ-Quant,True
40,2.229879592475079,4,4,DUQ-Quant,True
41,2.22924450433943,6,6,DUQ-Quant,True
42,2.2296367028104718,5,5,DUQ-Quant,True
43,2.229269369653411,6,6,DUQ-Quant,True
44,2.2292321460521096,0,0,DUQ-Quant,True
45,2.229284017991216,9,9,DUQ-Quant,True
46,2.2340422947120353,3,3,DUQ-Quant,True
47,2.2900698339270305,9,0,DUQ-Quant,False
48,2.229315084859578,7,7,DUQ-Quant,True
49,2.231266440534573,6,6,DUQ-Quant,True
50,2.2292901983760567,9,9,DUQ-Quant,True
51,2.2300629614358742,8,8,DUQ-Quant,True
52,2.29301891431262,0,2,DUQ-Quant,False
53,2.2300533552330966,3,3,DUQ-Quant,True
54,2.229234248181707,8,8,DUQ-Quant,True
55,2.2291959381317086,8,8,DUQ-Quant,True
56,2.2292056767316946,7,7,DUQ-Quant,True
57,2.229593854886461,7,7,DUQ-Quant,True
58,2.293214250529015,4,5,DUQ-Quant,False
59,2.2353005152843606,6,6,DUQ-Quant,True
60,2.2293337148300907,7,7,DUQ-Quant,True
61,2.2314135718822197,3,5,DUQ-Quant,False
62,2.2294511917548165,6,6,DUQ-Quant,True
63,2.2930609807105276,3,1,DUQ-Quant,False
64,2.2292424018044183,6,6,DUQ-Quant,True
65,2.2293052423519013,2,2,DUQ-Quant,True
66,2.2299358190106995,1,1,DUQ-Quant,True
67,2.2294262717081534,2,2,DUQ-Quant,True
68,2.2933204215319454,3,3,DUQ-Quant,True
69,2.230917977928307,7,7,DUQ-Quant,True
70,2.2970694463587336,2,2,DUQ-Quant,True
71,2.229204291151196,6,6,DUQ-Quant,True
72,2.2292466069710546,8,8,DUQ-Quant,True
73,2.2292590937997674,8,8,DUQ-Quant,True
74,2.2292714228248838,0,0,DUQ-Quant,True
75,2.2292384022963203,2,2,DUQ-Quant,True
76,2.2293151816711267,9,9,DUQ-Quant,True
77,2.2296873123368086,3,3,DUQ-Quant,True
78,2.2933204202868,3,3,DUQ-Quant,True
79,2.2292590937997674,8,8,DUQ-Quant,True
80,2.229215483044844,8,8,DUQ-Quant,True
81,2.2338628159487004,1,9,DUQ-Quant,False
82,2.229315114685209,1,1,DUQ-Quant,True
83,2.2292029410968963,7,7,DUQ-Quant,True
84,2.230582574640989,2,2,DUQ-Quant,True
85,2.2322488855992466,5,5,DUQ-Quant,True
86,2.293781632332826,2,2,DUQ-Quant,True
87,2.230606114197984,7,7,DUQ-Quant,True
88,2.229207792740451,8,8,DUQ-Quant,True
89,2.2297053384512933,9,9,DUQ-Quant,True
90,2.2292112448060357,0,0,DUQ-Quant,True
91,2.2323401626324944,3,3,DUQ-Quant,True
92,2.2291919895505434,8,8,DUQ-Quant,True
93,2.2292133461379215,6,6,DUQ-Quant,True
94,2.2292070927917917,4,4,DUQ-Quant,True
95,2.2930560823513133,6,2,DUQ-Quant,False
96,2.230468386275838,6,6,DUQ-Quant,True
97,2.229499575433915,0,0,DUQ-Quant,True
98,2.229236145074126,0,0,DUQ-Quant,True
99,2.229302961720082,7,7,DUQ-Quant,True
100,2.229950982766338,4,4,DUQ-Quant,True
101,2.2310264392137857,5,5,DUQ-Quant,True
102,2.2292321460379823,6,6,DUQ-Quant,True
103,2.230104978062259,3,3,DUQ-Quant,True
104,2.2292653532034308,1,1,DUQ-Quant,True
105,2.229358621550277,1,1,DUQ-Quant,True
106,2.2299977132649413,3,3,DUQ-Quant,True
107,2.229200154572743,6,6,DUQ-Quant,True
108,2.2292279924202156,8,8,DUQ-Quant,True
109,2.229349459109936,7,7,DUQ-Quant,True
110,2.22924029933537,4,4,DUQ-Quant,True
111,2.229323265784582,0,0,DUQ-Quant,True
112,2.2927757522442613,6,2,DUQ-Quant,False
113,2.229735814707041,2,2,DUQ-Quant,True
114,2.229370334107864,1,1,DUQ-Quant,True
115,2.2303655699754463,3,3,DUQ-Quant,True
116,2.2292871630032254,0,0,DUQ-Quant,True
117,2.229347382268504,4,4,DUQ-Quant,True
118,2.293178272375486,2,3,DUQ-Quant,False
119,2.230242997416888,7,7,DUQ-Quant,True
120,2.2292631246567893,8,8,DUQ-Quant,True
121,2.2304753237930006,3,3,DUQ-Quant,True
122,2.229388968756215,1,1,DUQ-Quant,True
123,2.2293454663490064,2,2,DUQ-Quant,True
124,2.22924450433943,8,8,DUQ-Quant,True
125,2.232334599307487,0,2,DUQ-Quant,False
126,2.2292050215047268,8,8,DUQ-Quant,True
127,2.2304194261474906,3,3,DUQ-Quant,True
128,2.2324282331117016,5,5,DUQ-Quant,True
129,2.2331396530841188,2,2,DUQ-Quant,True
130,2.229406838745436,4,4,DUQ-Quant,True
131,2.2292881536341045,1,1,DUQ-Quant,True
132,2.2292147319676228,8,8,DUQ-Quant,True
133,2.2293204699865226,9,9,DUQ-Quant,True
134,2.229872472900459,1,1,DUQ-Quant,True
135,2.2293640772502665,2,2,DUQ-Quant,True
136,2.229507292724118,9,9,DUQ-Quant,True
137,2.2295322095015693,7,7,DUQ-Quant,True
138,2.229674078498777,2,2,DUQ-Quant,True
139,2.2341396596169036,9,9,DUQ-Quant,True
140,2.229496668136065,6,6,DUQ-Quant,True
141,2.2292070927917917,5,5,DUQ-Quant,True
142,2.22954463794095,6,6,DUQ-Quant,True
143,2.293264477069468,3,3,DUQ-Quant,True
144,2.2293827095094585,8,8,DUQ-Quant,True
145,2.229985111742321,7,7,DUQ-Quant,True
146,2.2292921569172206,6,6,DUQ-Quant,True
147,2.231863375807074,2,5,DUQ-Quant,False
148,2.2315086933564046,5,5,DUQ-Quant,True
149,2.2292881238374345,2,2,DUQ-Quant,True
150,2.2318612239181084,8,8,DUQ-Quant,True
151,2.230398504834396,9,9,DUQ-Quant,True
152,2.2294878478581137,6,6,DUQ-Quant,True
153,2.229474647396014,0,0,DUQ-Quant,True
154,2.2292817067423822,0,0,DUQ-Quant,True
155,2.229581303490401,5,5,DUQ-Quant,True
156,2.2311723577976226,2,2,DUQ-Quant,True
157,2.2292776521629407,9,9,DUQ-Quant,True
158,2.2333332322242563,5,5,DUQ-Quant,True
159,2.2291950141175145,4,4,DUQ-Quant,True
160,2.231877989803973,2,2,DUQ-Quant,True
161,2.229432535724677,1,1,DUQ-Quant,True
162,2.2308222736159173,6,6,DUQ-Quant,True
163,2.2292091790584703,6,6,DUQ-Quant,True
164,2.2292672661278305,8,0,DUQ-Quant,False
165,2.229793554633966,4,4,DUQ-Quant,True
166,2.229339982945589,8,8,DUQ-Quant,True
167,2.2292091790584703,4,4,DUQ-Quant,True
168,2.2292528648581924,5,5,DUQ-Quant,True
169,2.231928815465213,0,0,DUQ-Quant,True
170,2.2295431436732827,9,9,DUQ-Quant,True
171,2.2969004661053813,9,9,DUQ-Quant,True
172,2.2292341960524396,9,9,DUQ-Quant,True
173,2.2319855279339587,8,8,DUQ-Quant,True
174,2.2293952505132664,9,9,DUQ-Quant,True
175,2.2292901983760567,9,9,DUQ-Quant,True
176,2.2308033733688077,3,3,DUQ-Quant,True
177,2.229227086233805,7,7,DUQ-Quant,True
178,2.2312161330108755,5,5,DUQ-Quant,True
179,2.229204955560516,0,0,DUQ-Quant,True
180,2.230162566442465,0,0,DUQ-Quant,True
181,2.229219635704311,5,5,DUQ-Quant,True
182,2.229288153634105,2,2,DUQ-Quant,True
183,2.2307094777042953,2,2,DUQ-Quant,True
184,2.2315087248918646,3,3,DUQ-Quant,True
185,2.2291896513213594,8,8,DUQ-Quant,True
186,2.2292133816296578,6,6,DUQ-Quant,True
187,2.2312897062575012,3,3,DUQ-Quant,True
188,2.2309006093276635,4,4,DUQ-Quant,True
189,2.2317869542206057,0,0,DUQ-Quant,True
190,2.2292217018677234,5,5,DUQ-Quant,True
191,2.2293213508455425,8,8,DUQ-Quant,True
192,2.2939834079264276,0,4,DUQ-Quant,False
193,2.2314966056973176,1,1,DUQ-Quant,True
194,2.229194963091201,7,7,DUQ-Quant,True
195,2.2349586727468242,2,7,DUQ-Quant,False
196,2.229215432658155,8,8,DUQ-Quant,True
197,2.2292507620401074,8,8,DUQ-Quant,True
198,2.2299883576706154,7,7,DUQ-Quant,True
199,2.229252864914375,8,8,DUQ-Quant,True
200,2.229324571246267,5,5,DUQ-Quant,True
201,2.2293400127617886,1,1,DUQ-Quant,True
202,2.229198769129461,8,8,DUQ-Quant,True
203,2.2294138862669977,7,7,DUQ-Quant,True
204,2.2292964911875415,1,1,DUQ-Quant,True
205,2.230125607538636,3,3,DUQ-Quant,True
206,2.229269369646348,0,0,DUQ-Quant,True
207,2.2292049917048216,5,5,DUQ-Quant,True
208,2.2292507620565902,7,7,DUQ-Quant,True
209,2.2292964465053116,9,9,DUQ-Quant,True
210,2.229535459748217,7,7,DUQ-Quant,True
211,2.2302692754504343,4,4,DUQ-Quant,True
