,entropy,true_labels,pred_labels,condition,is_prediction_correct
0,0.0003374015423474097,4,4,Crossentropy,True
1,0.005651815810280754,1,1,Crossentropy,True
2,0.002434373053922606,6,6,Crossentropy,True
3,0.13478577884122306,1,1,Crossentropy,True
4,0.10856042548293174,8,8,Crossentropy,True
5,0.015583102947804092,2,2,Crossentropy,True
6,0.025258558537016883,7,7,Crossentropy,True
7,0.0008370979008477131,6,6,Crossentropy,True
8,0.0272280083828498,6,6,Crossentropy,True
9,,2,2,Crossentropy,True
10,0.0033876811289452707,1,1,Crossentropy,True
11,0.0022506898631068895,6,6,Crossentropy,True
12,0.01211518107782755,7,7,Crossentropy,True
13,,2,2,Crossentropy,True
14,0.0036245143081807376,7,7,Crossentropy,True
15,0.041241600111192746,6,6,Crossentropy,True
16,0.010212505090209772,9,9,Crossentropy,True
17,0.020294914053276054,9,9,Crossentropy,True
18,8.420667122281465e-05,3,3,Crossentropy,True
19,0.00044013315937580725,5,5,Crossentropy,True
20,0.004081564862493796,1,1,Crossentropy,True
21,,2,2,Crossentropy,True
22,0.13897550423817806,5,5,Crossentropy,True
23,0.0068723982798863745,0,0,Crossentropy,True
24,0.01656971694656883,1,1,Crossentropy,True
25,0.13673292135941212,3,3,Crossentropy,True
26,0.01706395026828682,9,9,Crossentropy,True
27,0.03275908366578771,2,2,Crossentropy,True
28,0.019895091920994656,1,1,Crossentropy,True
29,0.006724641019543639,7,7,Crossentropy,True
30,0.005794454502926575,3,3,Crossentropy,True
31,0.0027721110014877525,7,7,Crossentropy,True
32,0.0005016580312221827,0,0,Crossentropy,True
33,0.0005761934379557268,3,3,Crossentropy,True
34,0.006759967579105378,7,7,Crossentropy,True
35,0.1176964450390652,1,1,Crossentropy,True
36,,2,2,Crossentropy,True
37,0.019974277336468067,8,8,Crossentropy,True
38,0.006150093764498327,9,9,Crossentropy,True
39,0.03904077498915304,4,4,Crossentropy,True
40,0.040163621168887775,3,3,Crossentropy,True
41,0.0013093604222949588,0,0,Crossentropy,True
42,0.7077904996723399,5,7,Crossentropy,False
43,0.06369846100454436,9,9,Crossentropy,True
44,0.007436695224030799,9,9,Crossentropy,True
45,0.0003065954149822752,0,0,Crossentropy,True
46,0.0004819817320674471,3,3,Crossentropy,True
47,0.0003844288856520682,4,4,Crossentropy,True
48,0.04790578949354205,6,6,Crossentropy,True
49,0.22761145797153087,7,7,Crossentropy,True
50,0.004219073982324983,3,3,Crossentropy,True
51,0.0008792555346165741,3,3,Crossentropy,True
52,0.0012563284092350284,3,3,Crossentropy,True
53,0.007849547743815114,5,5,Crossentropy,True
54,0.010638434911940041,1,1,Crossentropy,True
55,0.09979168681137245,5,5,Crossentropy,True
56,,2,2,Crossentropy,True
57,0.007230198431468735,2,2,Crossentropy,True
58,0.18112538870989014,2,2,Crossentropy,True
59,0.009076439473026655,4,4,Crossentropy,True
60,0.00010474224953093667,5,5,Crossentropy,True
61,,6,6,Crossentropy,True
62,0.031171274497180358,9,9,Crossentropy,True
63,0.020093066213592373,0,0,Crossentropy,True
64,0.004176432659974194,1,1,Crossentropy,True
65,0.8099642802520409,1,1,Crossentropy,True
66,0.009115347025575928,4,4,Crossentropy,True
67,0.05271449734538393,0,0,Crossentropy,True
68,0.08044320681392628,8,8,Crossentropy,True
69,0.003606064708498606,7,7,Crossentropy,True
70,0.009768143709717991,5,5,Crossentropy,True
71,0.0757423942411828,3,3,Crossentropy,True
72,0.009425585678842576,1,1,Crossentropy,True
73,0.0005946239164117801,3,3,Crossentropy,True
74,0.17486839465010384,1,1,Crossentropy,True
75,0.053217600532599905,5,5,Crossentropy,True
76,0.011503173350782195,2,2,Crossentropy,True
77,0.0020397885678583175,8,8,Crossentropy,True
78,0.00011531001597551019,7,7,Crossentropy,True
79,0.0005036401024925535,0,0,Crossentropy,True
80,0.007973680656860636,0,0,Crossentropy,True
81,0.006285120792571538,9,9,Crossentropy,True
82,0.0021451920696316327,6,6,Crossentropy,True
83,0.07785032493989666,2,2,Crossentropy,True
84,0.0001465169982813755,0,0,Crossentropy,True
85,,6,6,Crossentropy,True
86,0.000644761052309173,0,0,Crossentropy,True
87,0.0034490147658040133,0,0,Crossentropy,True
88,,2,2,Crossentropy,True
89,0.009324922286210709,9,9,Crossentropy,True
90,0.0002650895679118263,4,4,Crossentropy,True
91,0.1119147957672052,8,8,Crossentropy,True
92,0.0028046504762523003,8,8,Crossentropy,True
93,0.01384428554001085,1,1,Crossentropy,True
94,0.012643147681737977,8,8,Crossentropy,True
95,0.008652499787476326,2,2,Crossentropy,True
96,0.015282363351360592,1,1,Crossentropy,True
97,0.0025201681124638058,3,3,Crossentropy,True
98,0.002531322236419203,7,7,Crossentropy,True
99,0.009321181016113296,7,7,Crossentropy,True
100,0.7607950173697013,4,4,Crossentropy,True
101,0.005133691468159899,4,4,Crossentropy,True
102,0.007040649452859746,0,0,Crossentropy,True
103,0.016064902846617317,7,7,Crossentropy,True
104,0.018687613749280105,6,6,Crossentropy,True
105,0.0008533116521776639,6,6,Crossentropy,True
106,0.014137664999930338,7,7,Crossentropy,True
107,0.00029205379760599396,0,0,Crossentropy,True
108,0.0028921025220689576,9,9,Crossentropy,True
109,0.0038374294680468685,9,9,Crossentropy,True
110,0.03661527123111488,9,9,Crossentropy,True
111,0.0038018394722286117,2,2,Crossentropy,True
112,0.0013430455984597182,3,3,Crossentropy,True
113,0.031205472767086406,5,5,Crossentropy,True
114,0.002646794199890041,1,1,Crossentropy,True
115,0.09982413582140308,3,3,Crossentropy,True
116,0.0028011642287547375,3,3,Crossentropy,True
117,0.024184663107442397,9,9,Crossentropy,True
118,0.43808536745106963,8,8,Crossentropy,True
119,0.0010644678627049818,0,0,Crossentropy,True
120,0.0005514634496106116,0,0,Crossentropy,True
121,0.0030896821157228205,5,5,Crossentropy,True
122,0.011881829213843646,1,1,Crossentropy,True
123,0.008751983778181672,8,8,Crossentropy,True
124,0.0038337340685430533,8,8,Crossentropy,True
125,0.05812041742055089,7,7,Crossentropy,True
126,0.02304280084938711,2,2,Crossentropy,True
127,0.010626947927678314,3,3,Crossentropy,True
128,0.002290528308334029,4,4,Crossentropy,True
129,0.0033395065863172572,6,6,Crossentropy,True
130,0.0049774155875332475,1,1,Crossentropy,True
131,0.015545294659550117,1,1,Crossentropy,True
132,0.014716552524406028,0,0,Crossentropy,True
133,0.0010362744728919186,4,4,Crossentropy,True
134,0.061405160436932206,3,3,Crossentropy,True
135,0.13170654427154097,8,8,Crossentropy,True
136,0.02250685544028306,9,9,Crossentropy,True
137,0.026685730313039377,1,1,Crossentropy,True
138,0.007342637277366634,9,9,Crossentropy,True
139,0.015913794857428734,2,2,Crossentropy,True
140,0.05764391987931502,0,0,Crossentropy,True
141,0.058403893464003605,8,8,Crossentropy,True
142,0.00264455219855482,2,2,Crossentropy,True
143,0.9128454202766734,0,0,Crossentropy,True
144,0.14105521301834353,9,9,Crossentropy,True
145,0.009452187809544552,0,0,Crossentropy,True
146,0.0028600874120439566,8,8,Crossentropy,True
147,0.1123889506783632,2,2,Crossentropy,True
148,0.0002072527172541633,5,5,Crossentropy,True
149,,6,6,Crossentropy,True
150,0.4282878793813843,9,9,Crossentropy,True
151,0.0011782405563766786,6,6,Crossentropy,True
152,0.0971307114820765,1,1,Crossentropy,True
153,0.0034862760735167387,1,1,Crossentropy,True
154,0.05112806176739827,8,8,Crossentropy,True
155,0.07116740099348026,5,5,Crossentropy,True
156,0.12351625038516195,7,7,Crossentropy,True
157,0.0045120920656017555,6,6,Crossentropy,True
158,0.010316745795569182,4,4,Crossentropy,True
159,0.08249664908233642,5,5,Crossentropy,True
160,0.00214355128804614,8,8,Crossentropy,True
161,0.003867518760104966,3,3,Crossentropy,True
162,0.037335871702099156,9,9,Crossentropy,True
163,0.010259964547247775,7,7,Crossentropy,True
164,0.005240052300685969,5,5,Crossentropy,True
165,0.022874255301960994,0,0,Crossentropy,True
166,0.02599749152591346,7,7,Crossentropy,True
167,0.0033335990516521283,4,4,Crossentropy,True
168,0.04035536560995987,8,8,Crossentropy,True
169,0.0061078509994300844,9,9,Crossentropy,True
170,0.3723699211082512,5,5,Crossentropy,True
171,0.0037090662596626564,1,1,Crossentropy,True
172,0.022661952840394656,1,1,Crossentropy,True
173,0.06379756106796047,3,3,Crossentropy,True
174,0.002959374311434755,6,6,Crossentropy,True
175,0.0011820802281644108,6,6,Crossentropy,True
176,0.014675265502197218,5,5,Crossentropy,True
177,0.0025490462315276756,1,1,Crossentropy,True
178,1.154717131685508,8,8,Crossentropy,True
179,0.24785322689120287,5,5,Crossentropy,True
180,0.0008779216028847447,3,3,Crossentropy,True
181,0.2573573727831689,1,1,Crossentropy,True
182,0.00349634578357476,5,5,Crossentropy,True
183,0.0929861680981229,4,4,Crossentropy,True
184,0.007549560983356522,2,2,Crossentropy,True
185,0.01369849945570314,2,2,Crossentropy,True
186,0.01107699598302876,8,8,Crossentropy,True
187,0.03243755237356907,8,8,Crossentropy,True
188,0.005989444722117806,7,7,Crossentropy,True
189,,2,2,Crossentropy,True
190,0.011038952205315873,2,2,Crossentropy,True
191,0.003541800379573294,1,1,Crossentropy,True
192,0.01671276284889482,1,1,Crossentropy,True
193,0.00015530680943132618,4,4,Crossentropy,True
194,0.6161266744526649,3,3,Crossentropy,True
195,0.014630563608560788,9,9,Crossentropy,True
196,0.001437789376173153,4,4,Crossentropy,True
197,0.01996273222483102,8,8,Crossentropy,True
198,0.008083851344966598,1,1,Crossentropy,True
199,0.012993408827588059,1,1,Crossentropy,True
200,0.20683656736559242,2,2,Crossentropy,True
201,0.11772463928907193,1,1,Crossentropy,True
202,0.0019201645338241579,8,8,Crossentropy,True
203,0.017165141688734422,3,3,Crossentropy,True
204,0.019895194032174494,1,1,Crossentropy,True
205,0.033718238128925236,9,9,Crossentropy,True
206,0.0018936360416914294,4,4,Crossentropy,True
207,0.0034872333613645574,6,6,Crossentropy,True
208,0.7958607071884616,5,0,Crossentropy,False
209,0.07472688550567883,6,6,Crossentropy,True
210,,6,6,Crossentropy,True
211,0.0019480802699939968,3,3,Crossentropy,True
212,,6,6,Crossentropy,True
213,0.0794791129140288,9,9,Crossentropy,True
214,,6,6,Crossentropy,True
215,0.04906389639955626,6,6,Crossentropy,True
216,0.0011658361063749362,3,3,Crossentropy,True
217,0.011737910312011832,1,1,Crossentropy,True
218,0.06577771562468913,9,9,Crossentropy,True
219,0.001316262068075182,0,0,Crossentropy,True
220,0.008813266793127012,9,9,Crossentropy,True
221,0.19014647043046154,7,7,Crossentropy,True
222,0.8279210992927957,3,3,Crossentropy,True
223,0.0024038447963985947,5,5,Crossentropy,True
224,0.01855996225881448,6,6,Crossentropy,True
225,0.006057160985292648,4,4,Crossentropy,True
226,0.16496344674735972,0,0,Crossentropy,True
227,0.008125964421937294,3,3,Crossentropy,True
228,0.004665585539514939,7,7,Crossentropy,True
229,0.0005112577842475934,4,4,Crossentropy,True
230,0.050063247864202236,9,9,Crossentropy,True
231,0.057055353749279177,1,1,Crossentropy,True
232,0.03483034318932838,8,8,Crossentropy,True
233,0.6559769740346719,8,8,Crossentropy,True
234,0.008197095847285348,9,9,Crossentropy,True
235,0.5580756975360932,7,7,Crossentropy,True
236,0.004771593274038772,6,6,Crossentropy,True
237,0.001425530054092155,5,5,Crossentropy,True
238,0.004393049802626157,1,1,Crossentropy,True
239,0.13113845649060418,0,0,Crossentropy,True
240,0.0012249153025660708,6,6,Crossentropy,True
241,0.11250330156151578,5,5,Crossentropy,True
242,0.009719824022444756,3,3,Crossentropy,True
243,0.00954918473679256,1,1,Crossentropy,True
244,0.0030657193744304378,5,5,Crossentropy,True
245,0.2812345982595163,4,4,Crossentropy,True
246,0.0070249068595902185,8,8,Crossentropy,True
247,0.000822948416386212,5,5,Crossentropy,True
248,0.011466438120663253,0,0,Crossentropy,True
249,0.025409447785255123,4,4,Crossentropy,True
250,0.003288035894691375,0,0,Crossentropy,True
251,0.016163510205212325,5,5,Crossentropy,True
252,0.00805359094346185,6,6,Crossentropy,True
